date,year,month,tavg
2016-12-23,2016,12,43.52
2016-12-24,2016,12,43.879999999999995
2016-12-25,2016,12,45.5
2016-12-26,2016,12,38.84
2016-12-27,2016,12,55.94
2016-12-28,2016,12,41.9
2016-12-29,2016,12,39.74
2016-12-30,2016,12,39.74
2016-12-31,2016,12,37.76
2017-01-01,2017,1,46.4
2017-01-02,2017,1,39.92
2017-01-03,2017,1,42.08
2017-01-04,2017,1,46.76
2017-01-05,2017,1,33.8
2017-01-06,2017,1,32.18
2017-01-07,2017,1,25.34
2017-01-08,2017,1,22.64
2017-01-09,2017,1,20.66
2017-01-10,2017,1,27.68
2017-01-11,2017,1,46.58
2017-01-12,2017,1,54.86
2017-01-13,2017,1,53.78
2017-01-14,2017,1,32.18
2017-01-15,2017,1,35.24
2017-01-16,2017,1,36.86
2017-01-17,2017,1,41.72
2017-01-18,2017,1,41.18
2017-01-19,2017,1,44.06
2017-01-20,2017,1,43.16
2017-01-21,2017,1,45.86
2017-01-22,2017,1,46.04
2017-01-23,2017,1,43.52
2017-01-24,2017,1,39.019999999999996
2017-01-25,2017,1,42.44
2017-01-26,2017,1,50.0
2017-01-27,2017,1,43.7
2017-01-28,2017,1,38.66
2017-01-29,2017,1,39.92
2017-01-30,2017,1,37.04
2017-01-31,2017,1,30.92
2017-02-01,2017,2,41.18
2017-02-02,2017,2,41.54
2017-02-03,2017,2,32.54
2017-02-04,2017,2,29.48
2017-02-05,2017,2,36.5
2017-02-06,2017,2,43.16
2017-02-07,2017,2,39.92
2017-02-08,2017,2,46.76
2017-02-09,2017,2,36.14
2017-02-10,2017,2,24.439999999999998
2017-02-11,2017,2,37.58
2017-02-12,2017,2,35.96
2017-02-13,2017,2,38.12
2017-02-14,2017,2,34.52
2017-02-15,2017,2,40.82
2017-02-16,2017,2,36.14
2017-02-17,2017,2,34.34
2017-02-18,2017,2,46.22
2017-02-19,2017,2,60.44
2017-02-20,2017,2,51.44
2017-02-21,2017,2,42.08
2017-02-22,2017,2,48.2
2017-02-23,2017,2,51.26
2017-02-24,2017,2,59.540000000000006
2017-02-25,2017,2,57.019999999999996
2017-02-26,2017,2,44.42
2017-02-27,2017,2,43.879999999999995
2017-02-28,2017,2,49.82
2017-03-01,2017,3,57.56
2017-03-02,2017,3,55.040000000000006
2017-03-03,2017,3,37.04
2017-03-04,2017,3,27.86
2017-03-05,2017,3,24.98
2017-03-06,2017,3,34.34
2017-03-07,2017,3,46.58
2017-03-08,2017,3,53.78
2017-03-09,2017,3,58.46
2017-03-10,2017,3,42.08
2017-03-11,2017,3,26.24
2017-03-12,2017,3,26.6
2017-03-13,2017,3,28.4
2017-03-14,2017,3,32.18
2017-03-15,2017,3,26.060000000000002
2017-03-16,2017,3,31.82
2017-03-17,2017,3,38.84
2017-03-18,2017,3,38.12
2017-03-19,2017,3,40.46
2017-03-20,2017,3,44.06
2017-03-21,2017,3,50.540000000000006
2017-03-22,2017,3,42.980000000000004
2017-03-23,2017,3,32.0
2017-03-24,2017,3,44.06
2017-03-25,2017,3,54.14
2017-03-26,2017,3,42.26
2017-03-27,2017,3,42.26
2017-03-28,2017,3,43.52
2017-03-29,2017,3,49.1
2017-03-30,2017,3,45.86
2017-03-31,2017,3,42.980000000000004
2017-04-01,2017,4,42.26
2017-04-02,2017,4,50.540000000000006
2017-04-03,2017,4,56.480000000000004
2017-04-04,2017,4,50.18
2017-04-05,2017,4,51.620000000000005
2017-04-06,2017,4,46.04
2017-04-07,2017,4,50.18
2017-04-08,2017,4,47.480000000000004
2017-04-09,2017,4,54.32
2017-04-10,2017,4,61.34
2017-04-11,2017,4,67.46000000000001
2017-04-12,2017,4,63.86
2017-04-13,2017,4,58.46
2017-04-14,2017,4,57.2
2017-04-15,2017,4,57.2
2017-04-16,2017,4,70.88
2017-04-17,2017,4,70.88
2017-04-18,2017,4,59.18
2017-04-19,2017,4,50.0
2017-04-20,2017,4,54.32
2017-04-21,2017,4,52.34
2017-04-22,2017,4,51.8
2017-04-23,2017,4,54.68
2017-04-24,2017,4,53.42
2017-04-25,2017,4,52.879999999999995
2017-04-26,2017,4,55.22
2017-04-27,2017,4,62.06
2017-04-28,2017,4,66.56
2017-04-29,2017,4,76.82
2017-04-30,2017,4,64.75999999999999
2017-05-01,2017,5,55.94
2017-05-02,2017,5,70.52
2017-05-03,2017,5,64.22
2017-05-04,2017,5,57.74
2017-05-05,2017,5,55.94
2017-05-06,2017,5,62.42
2017-05-07,2017,5,56.120000000000005
2017-05-08,2017,5,53.42
2017-05-09,2017,5,55.58
2017-05-10,2017,5,56.84
2017-05-11,2017,5,57.019999999999996
2017-05-12,2017,5,56.480000000000004
2017-05-13,2017,5,53.24
2017-05-14,2017,5,55.400000000000006
2017-05-15,2017,5,61.7
2017-05-16,2017,5,68.72
2017-05-17,2017,5,79.16
2017-05-18,2017,5,88.16
2017-05-19,2017,5,87.98
2017-05-20,2017,5,67.28
2017-05-21,2017,5,62.42
2017-05-22,2017,5,59.72
2017-05-23,2017,5,63.31999999999999
2017-05-24,2017,5,62.78
2017-05-25,2017,5,58.46
2017-05-26,2017,5,63.5
2017-05-27,2017,5,67.46000000000001
2017-05-28,2017,5,64.58000000000001
2017-05-29,2017,5,59.18
2017-05-30,2017,5,58.28
2017-05-31,2017,5,63.14
2017-06-01,2017,6,69.44
2017-06-02,2017,6,70.52
2017-06-03,2017,6,66.02
2017-06-04,2017,6,66.02
2017-06-05,2017,6,61.88
2017-06-06,2017,6,57.92
2017-06-07,2017,6,58.64
2017-06-08,2017,6,63.86
2017-06-09,2017,6,66.74000000000001
2017-06-10,2017,6,78.08000000000001
2017-06-11,2017,6,83.66
2017-06-12,2017,6,86.72
2017-06-13,2017,6,89.78
2017-06-14,2017,6,78.80000000000001
2017-06-15,2017,6,70.7
2017-06-16,2017,6,65.66
2017-06-17,2017,6,66.92
2017-06-18,2017,6,75.38
2017-06-19,2017,6,78.44
2017-06-20,2017,6,76.82
2017-06-21,2017,6,80.24000000000001
2017-06-22,2017,6,77.18
2017-06-23,2017,6,81.14
2017-06-24,2017,6,79.52
2017-06-25,2017,6,78.25999999999999
2017-06-26,2017,6,73.94
2017-06-27,2017,6,71.24000000000001
2017-06-28,2017,6,71.42
2017-06-29,2017,6,76.28
2017-06-30,2017,6,80.24000000000001
2017-07-01,2017,7,78.98
2017-07-02,2017,7,79.88
2017-07-03,2017,7,83.30000000000001
2017-07-04,2017,7,77.72
2017-07-05,2017,7,76.64
2017-07-06,2017,7,74.48
2017-07-07,2017,7,72.32
2017-07-08,2017,7,78.44
2017-07-09,2017,7,76.28
2017-07-10,2017,7,78.62
2017-07-11,2017,7,80.42
2017-07-12,2017,7,84.2
2017-07-13,2017,7,86.0
2017-07-14,2017,7,69.80000000000001
2017-07-15,2017,7,73.75999999999999
2017-07-16,2017,7,78.08000000000001
2017-07-17,2017,7,80.06
2017-07-18,2017,7,80.42
2017-07-19,2017,7,84.74000000000001
2017-07-20,2017,7,87.25999999999999
2017-07-21,2017,7,84.38
2017-07-22,2017,7,85.28
2017-07-23,2017,7,76.46000000000001
2017-07-24,2017,7,70.16
2017-07-25,2017,7,65.84
2017-07-26,2017,7,70.52
2017-07-27,2017,7,72.14
2017-07-28,2017,7,76.82
2017-07-29,2017,7,73.22
2017-07-30,2017,7,72.86
2017-07-31,2017,7,77.72
2017-08-01,2017,8,81.32
2017-08-02,2017,8,79.52
2017-08-03,2017,8,76.28
2017-08-04,2017,8,78.08000000000001
2017-08-05,2017,8,76.28
2017-08-06,2017,8,71.96000000000001
2017-08-07,2017,8,70.16
2017-08-08,2017,8,70.34
2017-08-09,2017,8,76.46000000000001
2017-08-10,2017,8,77.53999999999999
2017-08-11,2017,8,75.92
2017-08-12,2017,8,71.78
2017-08-13,2017,8,76.82
2017-08-14,2017,8,76.64
2017-08-15,2017,8,73.22
2017-08-16,2017,8,76.82
2017-08-17,2017,8,76.46000000000001
2017-08-18,2017,8,77.36
2017-08-19,2017,8,80.06
2017-08-20,2017,8,78.62
2017-08-21,2017,8,80.78
2017-08-22,2017,8,81.5
2017-08-23,2017,8,78.25999999999999
2017-08-24,2017,8,75.2
2017-08-25,2017,8,72.32
2017-08-26,2017,8,71.06
2017-08-27,2017,8,70.16
2017-08-28,2017,8,69.80000000000001
2017-08-29,2017,8,66.56
2017-08-30,2017,8,67.46000000000001
2017-08-31,2017,8,73.94
2017-09-01,2017,9,65.48
2017-09-02,2017,9,63.14
2017-09-03,2017,9,62.6
2017-09-04,2017,9,71.24000000000001
2017-09-05,2017,9,76.46000000000001
2017-09-06,2017,9,69.98
2017-09-07,2017,9,65.48
2017-09-08,2017,9,67.46000000000001
2017-09-09,2017,9,63.68000000000001
2017-09-10,2017,9,64.94
2017-09-11,2017,9,67.64
2017-09-12,2017,9,71.96000000000001
2017-09-13,2017,9,73.94
2017-09-14,2017,9,75.02
2017-09-15,2017,9,76.64
2017-09-16,2017,9,74.12
2017-09-17,2017,9,72.86
2017-09-18,2017,9,70.52
2017-09-19,2017,9,72.32
2017-09-20,2017,9,73.94
2017-09-21,2017,9,75.74000000000001
2017-09-22,2017,9,73.75999999999999
2017-09-23,2017,9,76.46000000000001
2017-09-24,2017,9,79.52
2017-09-25,2017,9,77.53999999999999
2017-09-26,2017,9,73.75999999999999
2017-09-27,2017,9,75.02
2017-09-28,2017,9,74.12
2017-09-29,2017,9,63.31999999999999
2017-09-30,2017,9,62.06
2017-10-01,2017,10,58.82
2017-10-02,2017,10,64.58000000000001
2017-10-03,2017,10,64.03999999999999
2017-10-04,2017,10,64.75999999999999
2017-10-05,2017,10,73.03999999999999
2017-10-06,2017,10,74.66
2017-10-07,2017,10,72.32
2017-10-08,2017,10,73.94
2017-10-09,2017,10,73.94
2017-10-10,2017,10,75.02
2017-10-11,2017,10,70.88
2017-10-12,2017,10,62.78
2017-10-13,2017,10,59.18
2017-10-14,2017,10,65.66
2017-10-15,2017,10,69.80000000000001
2017-10-16,2017,10,62.6
2017-10-17,2017,10,51.8
2017-10-18,2017,10,60.08
2017-10-19,2017,10,64.75999999999999
2017-10-20,2017,10,66.92
2017-10-21,2017,10,67.64
2017-10-22,2017,10,66.74000000000001
2017-10-23,2017,10,66.92
2017-10-24,2017,10,70.88
2017-10-25,2017,10,64.75999999999999
2017-10-26,2017,10,57.92
2017-10-27,2017,10,55.76
2017-10-28,2017,10,60.980000000000004
2017-10-29,2017,10,64.03999999999999
2017-10-30,2017,10,57.019999999999996
2017-10-31,2017,10,53.78
2017-11-01,2017,11,51.44
2017-11-02,2017,11,62.96
2017-11-03,2017,11,66.02
2017-11-04,2017,11,53.06
2017-11-05,2017,11,54.86
2017-11-06,2017,11,62.6
2017-11-07,2017,11,48.019999999999996
2017-11-08,2017,11,43.34
2017-11-09,2017,11,47.66
2017-11-10,2017,11,44.42
2017-11-11,2017,11,30.92
2017-11-12,2017,11,39.56
2017-11-13,2017,11,45.32
2017-11-14,2017,11,42.980000000000004
2017-11-15,2017,11,43.52
2017-11-16,2017,11,52.16
2017-11-17,2017,11,45.5
2017-11-18,2017,11,44.06
2017-11-19,2017,11,53.42
2017-11-20,2017,11,43.16
2017-11-21,2017,11,49.1
2017-11-22,2017,11,51.620000000000005
2017-11-23,2017,11,38.66
2017-11-24,2017,11,42.980000000000004
2017-11-25,2017,11,48.56
2017-11-26,2017,11,49.28
2017-11-27,2017,11,45.32
2017-11-28,2017,11,44.06
2017-11-29,2017,11,54.32
2017-11-30,2017,11,44.24
2017-12-01,2017,12,50.36
2017-12-02,2017,12,44.24
2017-12-03,2017,12,45.32
2017-12-04,2017,12,45.5
2017-12-05,2017,12,53.78
2017-12-06,2017,12,50.18
2017-12-07,2017,12,42.620000000000005
2017-12-08,2017,12,39.019999999999996
2017-12-09,2017,12,35.24
2017-12-10,2017,12,35.06
2017-12-11,2017,12,37.94
2017-12-12,2017,12,44.42
2017-12-13,2017,12,29.12
2017-12-14,2017,12,28.22
2017-12-15,2017,12,25.52
2017-12-16,2017,12,30.92
2017-12-17,2017,12,35.78
2017-12-18,2017,12,38.480000000000004
2017-12-19,2017,12,50.18
2017-12-20,2017,12,47.66
2017-12-21,2017,12,37.22
2017-12-22,2017,12,40.1
2017-12-23,2017,12,41.18
2017-12-24,2017,12,40.28
2017-12-25,2017,12,36.32
2017-12-26,2017,12,26.96
2017-12-27,2017,12,22.82
2017-12-28,2017,12,17.240000000000002
2017-12-29,2017,12,15.440000000000001
2017-12-30,2017,12,20.12
2017-12-31,2017,12,18.14
2018-01-01,2018,1,12.559999999999999
2018-01-02,2018,1,18.32
2018-01-03,2018,1,22.64
2018-01-04,2018,1,26.060000000000002
2018-01-05,2018,1,16.7
2018-01-06,2018,1,11.84
2018-01-07,2018,1,10.759999999999998
2018-01-08,2018,1,22.28
2018-01-09,2018,1,35.42
2018-01-10,2018,1,34.16
2018-01-11,2018,1,40.1
2018-01-12,2018,1,47.84
2018-01-13,2018,1,41.72
2018-01-14,2018,1,19.939999999999998
2018-01-15,2018,1,21.560000000000002
2018-01-16,2018,1,27.86
2018-01-17,2018,1,33.8
2018-01-18,2018,1,26.060000000000002
2018-01-19,2018,1,31.28
2018-01-20,2018,1,43.34
2018-01-21,2018,1,46.04
2018-01-22,2018,1,42.08
2018-01-23,2018,1,44.78
2018-01-24,2018,1,42.980000000000004
2018-01-25,2018,1,29.48
2018-01-26,2018,1,32.0
2018-01-27,2018,1,42.08
2018-01-28,2018,1,50.36
2018-01-29,2018,1,42.8
2018-01-30,2018,1,34.16
2018-01-31,2018,1,26.24
2018-02-01,2018,2,36.86
2018-02-02,2018,2,33.44
2018-02-03,2018,2,22.46
2018-02-04,2018,2,34.88
2018-02-05,2018,2,37.4
2018-02-06,2018,2,31.64
2018-02-07,2018,2,32.72
2018-02-08,2018,2,32.72
2018-02-09,2018,2,30.74
2018-02-10,2018,2,42.08
2018-02-11,2018,2,45.68
2018-02-12,2018,2,48.019999999999996
2018-02-13,2018,2,33.08
2018-02-14,2018,2,40.46
2018-02-15,2018,2,51.08
2018-02-16,2018,2,56.120000000000005
2018-02-17,2018,2,35.96
2018-02-18,2018,2,37.58
2018-02-19,2018,2,41.54
2018-02-20,2018,2,53.96
2018-02-21,2018,2,61.88
2018-02-22,2018,2,50.540000000000006
2018-02-23,2018,2,37.76
2018-02-24,2018,2,46.76
2018-02-25,2018,2,42.26
2018-02-26,2018,2,46.04
2018-02-27,2018,2,47.3
2018-02-28,2018,2,49.46
2018-03-01,2018,3,54.5
2018-03-02,2018,3,41.9
2018-03-03,2018,3,40.64
2018-03-04,2018,3,41.9
2018-03-05,2018,3,37.58
2018-03-06,2018,3,39.56
2018-03-07,2018,3,36.68
2018-03-08,2018,3,37.4
2018-03-09,2018,3,36.86
2018-03-10,2018,3,37.4
2018-03-11,2018,3,38.84
2018-03-12,2018,3,38.12
2018-03-13,2018,3,37.22
2018-03-14,2018,3,36.68
2018-03-15,2018,3,38.66
2018-03-16,2018,3,37.58
2018-03-17,2018,3,36.32
2018-03-18,2018,3,37.4
2018-03-19,2018,3,39.74
2018-03-20,2018,3,35.96
2018-03-21,2018,3,35.78
2018-03-22,2018,3,39.56
2018-03-23,2018,3,42.620000000000005
2018-03-24,2018,3,43.34
2018-03-25,2018,3,40.46
2018-03-26,2018,3,40.46
2018-03-27,2018,3,39.38
2018-03-28,2018,3,43.7
2018-03-29,2018,3,49.64
2018-03-30,2018,3,50.18
2018-03-31,2018,3,47.120000000000005
2018-04-01,2018,4,50.36
2018-04-02,2018,4,39.74
2018-04-03,2018,4,40.82
2018-04-04,2018,4,45.86
2018-04-05,2018,4,41.54
2018-04-06,2018,4,44.78
2018-04-07,2018,4,45.68
2018-04-08,2018,4,38.84
2018-04-09,2018,4,38.66
2018-04-10,2018,4,43.16
2018-04-11,2018,4,44.42
2018-04-12,2018,4,50.540000000000006
2018-04-13,2018,4,65.48
2018-04-14,2018,4,61.519999999999996
2018-04-15,2018,4,44.42
2018-04-16,2018,4,46.58
2018-04-17,2018,4,46.22
2018-04-18,2018,4,44.78
2018-04-19,2018,4,46.22
2018-04-20,2018,4,43.16
2018-04-21,2018,4,48.74
2018-04-22,2018,4,55.22
2018-04-23,2018,4,53.42
2018-04-24,2018,4,54.86
2018-04-25,2018,4,56.120000000000005
2018-04-26,2018,4,59.540000000000006
2018-04-27,2018,4,54.5
2018-04-28,2018,4,56.66
2018-04-29,2018,4,54.14
2018-04-30,2018,4,48.92
2018-05-01,2018,5,60.26
2018-05-02,2018,5,76.82
2018-05-03,2018,5,82.22
2018-05-04,2018,5,75.74000000000001
2018-05-05,2018,5,70.34
2018-05-06,2018,5,62.6
2018-05-07,2018,5,62.06
2018-05-08,2018,5,61.88
2018-05-09,2018,5,63.5
2018-05-10,2018,5,59.36
2018-05-11,2018,5,65.12
2018-05-12,2018,5,59.18
2018-05-13,2018,5,53.6
2018-05-14,2018,5,58.46
2018-05-15,2018,5,69.08000000000001
2018-05-16,2018,5,62.96
2018-05-17,2018,5,60.26
2018-05-18,2018,5,64.94
2018-05-19,2018,5,54.32
2018-05-20,2018,5,66.74000000000001
2018-05-21,2018,5,68.9
2018-05-22,2018,5,64.58000000000001
2018-05-23,2018,5,66.2
2018-05-24,2018,5,74.48
2018-05-25,2018,5,77.9
2018-05-26,2018,5,82.22
2018-05-27,2018,5,68.72
2018-05-28,2018,5,60.26
2018-05-29,2018,5,72.14
2018-05-30,2018,5,69.08000000000001
2018-05-31,2018,5,64.03999999999999
2018-06-01,2018,6,69.08000000000001
2018-06-02,2018,6,77.53999999999999
2018-06-03,2018,6,65.66
2018-06-04,2018,6,59.0
2018-06-05,2018,6,67.64
2018-06-06,2018,6,65.12
2018-06-07,2018,6,64.03999999999999
2018-06-08,2018,6,69.80000000000001
2018-06-09,2018,6,75.56
2018-06-10,2018,6,70.16
2018-06-11,2018,6,65.12
2018-06-12,2018,6,66.38
2018-06-13,2018,6,69.25999999999999
2018-06-14,2018,6,77.53999999999999
2018-06-15,2018,6,71.78
2018-06-16,2018,6,75.02
2018-06-17,2018,6,79.34
2018-06-18,2018,6,82.03999999999999
2018-06-19,2018,6,83.48
2018-06-20,2018,6,76.46000000000001
2018-06-21,2018,6,74.66
2018-06-22,2018,6,72.32
2018-06-23,2018,6,65.30000000000001
2018-06-24,2018,6,71.96000000000001
2018-06-25,2018,6,75.92
2018-06-26,2018,6,71.6
2018-06-27,2018,6,71.42
2018-06-28,2018,6,75.38
2018-06-29,2018,6,80.6
2018-06-30,2018,6,84.74000000000001
2018-07-01,2018,7,87.98
2018-07-02,2018,7,86.9
2018-07-03,2018,7,83.12
2018-07-04,2018,7,82.22
2018-07-05,2018,7,82.94
2018-07-06,2018,7,80.78
2018-07-07,2018,7,71.6
2018-07-08,2018,7,73.22
2018-07-09,2018,7,77.72
2018-07-10,2018,7,83.12
2018-07-11,2018,7,81.68
2018-07-12,2018,7,77.0
2018-07-13,2018,7,77.53999999999999
2018-07-14,2018,7,80.42
2018-07-15,2018,7,78.98
2018-07-16,2018,7,83.84
2018-07-17,2018,7,82.03999999999999
2018-07-18,2018,7,77.18
2018-07-19,2018,7,75.92
2018-07-20,2018,7,76.46000000000001
2018-07-21,2018,7,73.94
2018-07-22,2018,7,75.56
2018-07-23,2018,7,79.52
2018-07-24,2018,7,81.14
2018-07-25,2018,7,78.44
2018-07-26,2018,7,78.80000000000001
2018-07-27,2018,7,82.75999999999999
2018-07-28,2018,7,78.44
2018-07-29,2018,7,78.98
2018-07-30,2018,7,77.72
2018-07-31,2018,7,76.28
2018-08-01,2018,8,80.42
2018-08-02,2018,8,84.2
2018-08-03,2018,8,81.32
2018-08-04,2018,8,79.88
2018-08-05,2018,8,85.28
2018-08-06,2018,8,87.25999999999999
2018-08-07,2018,8,85.64
2018-08-08,2018,8,83.48
2018-08-09,2018,8,83.66
2018-08-10,2018,8,82.58000000000001
2018-08-11,2018,8,77.18
2018-08-12,2018,8,76.82
2018-08-13,2018,8,74.66
2018-08-14,2018,8,76.46000000000001
2018-08-15,2018,8,79.34
2018-08-16,2018,8,85.28
2018-08-17,2018,8,85.64
2018-08-18,2018,8,81.14
2018-08-19,2018,8,72.68
2018-08-20,2018,8,71.78
2018-08-21,2018,8,73.22
2018-08-22,2018,8,78.44
2018-08-23,2018,8,74.48
2018-08-24,2018,8,76.64
2018-08-25,2018,8,76.1
2018-08-26,2018,8,76.82
2018-08-27,2018,8,82.94
2018-08-28,2018,8,88.52
2018-08-29,2018,8,90.86000000000001
2018-08-30,2018,8,87.44
2018-08-31,2018,8,77.53999999999999
2018-09-01,2018,9,73.75999999999999
2018-09-02,2018,9,75.56
2018-09-03,2018,9,82.22
2018-09-04,2018,9,86.18
2018-09-05,2018,9,84.56
2018-09-06,2018,9,84.56
2018-09-07,2018,9,75.74000000000001
2018-09-08,2018,9,70.34
2018-09-09,2018,9,62.78
2018-09-10,2018,9,61.7
2018-09-11,2018,9,67.64
2018-09-12,2018,9,73.75999999999999
2018-09-13,2018,9,73.03999999999999
2018-09-14,2018,9,72.86
2018-09-15,2018,9,74.12
2018-09-16,2018,9,75.74000000000001
2018-09-17,2018,9,75.02
2018-09-18,2018,9,76.64
2018-09-19,2018,9,75.56
2018-09-20,2018,9,69.25999999999999
2018-09-21,2018,9,70.7
2018-09-22,2018,9,72.68
2018-09-23,2018,9,64.58000000000001
2018-09-24,2018,9,64.94
2018-09-25,2018,9,66.2
2018-09-26,2018,9,75.92
2018-09-27,2018,9,69.98
2018-09-28,2018,9,63.31999999999999
2018-09-29,2018,9,66.02
2018-09-30,2018,9,65.12
2018-10-01,2018,10,70.16
2018-10-02,2018,10,72.86
2018-10-03,2018,10,71.24000000000001
2018-10-04,2018,10,70.34
2018-10-05,2018,10,68.53999999999999
2018-10-06,2018,10,65.66
2018-10-07,2018,10,73.03999999999999
2018-10-08,2018,10,69.62
2018-10-09,2018,10,71.24000000000001
2018-10-10,2018,10,74.84
2018-10-11,2018,10,74.12
2018-10-12,2018,10,64.94
2018-10-13,2018,10,53.96
2018-10-14,2018,10,55.22
2018-10-15,2018,10,60.44
2018-10-16,2018,10,57.74
2018-10-17,2018,10,55.76
2018-10-18,2018,10,49.28
2018-10-19,2018,10,52.34
2018-10-20,2018,10,59.0
2018-10-21,2018,10,51.26
2018-10-22,2018,10,46.94
2018-10-23,2018,10,54.68
2018-10-24,2018,10,51.8
2018-10-25,2018,10,47.84
2018-10-26,2018,10,45.14
2018-10-27,2018,10,48.92
2018-10-28,2018,10,50.36
2018-10-29,2018,10,53.24
2018-10-30,2018,10,50.36
2018-10-31,2018,10,54.68
2018-11-01,2018,11,62.42
2018-11-02,2018,11,65.48
2018-11-03,2018,11,59.72
2018-11-04,2018,11,51.08
2018-11-05,2018,11,51.26
2018-11-06,2018,11,53.96
2018-11-07,2018,11,58.82
2018-11-08,2018,11,54.32
2018-11-09,2018,11,48.2
2018-11-10,2018,11,47.84
2018-11-11,2018,11,40.82
2018-11-12,2018,11,44.06
2018-11-13,2018,11,48.379999999999995
2018-11-14,2018,11,40.46
2018-11-15,2018,11,33.08
2018-11-16,2018,11,40.64
2018-11-17,2018,11,43.52
2018-11-18,2018,11,42.980000000000004
2018-11-19,2018,11,45.68
2018-11-20,2018,11,46.04
2018-11-21,2018,11,41.72
2018-11-22,2018,11,27.32
2018-11-23,2018,11,23.36
2018-11-24,2018,11,36.5
2018-11-25,2018,11,49.64
2018-11-26,2018,11,49.46
2018-11-27,2018,11,44.6
2018-11-28,2018,11,39.74
2018-11-29,2018,11,42.620000000000005
2018-11-30,2018,11,40.64
2018-12-01,2018,12,41.54
2018-12-02,2018,12,46.22
2018-12-03,2018,12,54.14
2018-12-04,2018,12,42.08
2018-12-05,2018,12,33.08
2018-12-06,2018,12,35.96
2018-12-07,2018,12,37.76
2018-12-08,2018,12,30.74
2018-12-09,2018,12,33.26
2018-12-10,2018,12,34.7
2018-12-11,2018,12,35.06
2018-12-12,2018,12,36.86
2018-12-13,2018,12,36.14
2018-12-14,2018,12,43.34
2018-12-15,2018,12,47.84
2018-12-16,2018,12,42.44
2018-12-17,2018,12,40.82
2018-12-18,2018,12,36.5
2018-12-19,2018,12,32.54
2018-12-20,2018,12,40.1
2018-12-21,2018,12,53.78
2018-12-22,2018,12,48.56
2018-12-23,2018,12,40.28
2018-12-24,2018,12,39.38
2018-12-25,2018,12,37.58
2018-12-26,2018,12,37.04
2018-12-27,2018,12,41.18
2018-12-28,2018,12,47.120000000000005
2018-12-29,2018,12,52.34
2018-12-30,2018,12,37.58
